loan contract	universal loan identifier	rel:isIdentifiedBy	1
security holding	security holder	rel:isHeldBy	1
stockholders rights instrument	stockholders rights instrument holder	rel:isHeldBy	1
share	shareholder	rel:isHeldBy	1
publicly traded share	public shareholder	rel:isHeldBy	1
security holding	security holder	rel:isHeldBy	1
security holding	security holder	rel:isHeldBy	1
stockholders rights instrument	stockholders rights instrument holder	rel:isHeldBy	1
share	shareholder	rel:isHeldBy	1
publicly traded share	public shareholder	rel:isHeldBy	1
joint guaranty	guarantor	rel:isGuaranteedBy	1
guaranty	guarantor	rel:isGuaranteedBy	1
mortgage indemnity guaranty	loan mig provider	rel:isGuaranteedBy	1
government guaranty	state guarantor	rel:isGuaranteedBy	1
loan guaranty	loan guarantor	rel:isGuaranteedBy	1
guaranty	guarantor	rel:isGuaranteedBy	1
joint guaranty	guarantor	rel:isGuaranteedBy	1
guaranty	guarantor	rel:isGuaranteedBy	1
mortgage indemnity guaranty	loan mig provider	rel:isGuaranteedBy	1
government guaranty	state guarantor	rel:isGuaranteedBy	1
loan guaranty	loan guarantor	rel:isGuaranteedBy	1
covered transaction	master agreement	rel:isGovernedBy	1
body incorporated with guarantee	body limited by guarantee principals agreement	rel:isGovernedBy	1
organized trading facility	jurisdiction	rel:isGovernedBy	1
legal system	governmental constitution	rel:isGovernedBy	1
religious law jurisdiction	religious law system	rel:isGovernedBy	1
jurisdiction	legal system	rel:isGovernedBy	1
formally constituted organization	organization covering agreement	rel:isGovernedBy	1
registration identifier	jurisdiction	rel:isGovernedBy	1
regulated market	jurisdiction	rel:isGovernedBy	1
regulated commodity	jurisdiction	rel:isGovernedBy	1
partnership	partnership agreement	rel:isGovernedBy	1
civil law jurisdiction	civil law system	rel:isGovernedBy	1
stock corporation	board agreement	rel:isGovernedBy	1
instrument of incorporation	jurisdiction	rel:isGovernedBy	1
registered multilateral trading facility	jurisdiction	rel:isGovernedBy	1
sharia law jurisdiction	sharia law system	rel:isGovernedBy	1
trust	trust agreement	rel:isGovernedBy	1
board capacity	company law	rel:isGovernedBy	1
statistical area	government body	rel:isGovernedBy	1
common law jurisdiction	common law system	rel:isGovernedBy	1
trust	trust agreement	rel:isGovernedBy	1
partnership	partnership agreement	rel:isGovernedBy	1
instrument of incorporation	jurisdiction	rel:isGovernedBy	1
registered multilateral trading facility	jurisdiction	rel:isGovernedBy	1
body incorporated with guarantee	body limited by guarantee principals agreement	rel:isGovernedBy	1
stock corporation	board agreement	rel:isGovernedBy	1
statistical area	government body	rel:isGovernedBy	1
regulated market	jurisdiction	rel:isGovernedBy	1
legal system	governmental constitution	rel:isGovernedBy	1
common law jurisdiction	common law system	rel:isGovernedBy	1
jurisdiction	legal system	rel:isGovernedBy	1
formally constituted organization	organization covering agreement	rel:isGovernedBy	1
regulated commodity	jurisdiction	rel:isGovernedBy	1
organized trading facility	jurisdiction	rel:isGovernedBy	1
civil law jurisdiction	civil law system	rel:isGovernedBy	1
board capacity	company law	rel:isGovernedBy	1
registration identifier	jurisdiction	rel:isGovernedBy	1
covered transaction	master agreement	rel:isGovernedBy	1
body incorporated with guarantee	body limited by guarantee principals agreement	rel:isGovernedBy	1
organized trading facility	jurisdiction	rel:isGovernedBy	1
legal system	governmental constitution	rel:isGovernedBy	1
religious law jurisdiction	religious law system	rel:isGovernedBy	1
jurisdiction	legal system	rel:isGovernedBy	1
formally constituted organization	organization covering agreement	rel:isGovernedBy	1
registration identifier	jurisdiction	rel:isGovernedBy	1
regulated market	jurisdiction	rel:isGovernedBy	1
regulated commodity	jurisdiction	rel:isGovernedBy	1
partnership	partnership agreement	rel:isGovernedBy	1
civil law jurisdiction	civil law system	rel:isGovernedBy	1
stock corporation	board agreement	rel:isGovernedBy	1
instrument of incorporation	jurisdiction	rel:isGovernedBy	1
registered multilateral trading facility	jurisdiction	rel:isGovernedBy	1
sharia law jurisdiction	sharia law system	rel:isGovernedBy	1
trust	trust agreement	rel:isGovernedBy	1
board capacity	company law	rel:isGovernedBy	1
statistical area	government body	rel:isGovernedBy	1
common law jurisdiction	common law system	rel:isGovernedBy	1
balance sheet entry	formally constituted organization	rel:isFor	1
balance sheet entry	formally constituted organization	rel:isFor	1
credit support default event	credit support agreement	rel:isFailureInForceOf	1
credit support default event	credit support agreement	rel:isFailureInForceOf	1
trade	trader	rel:isFacilitatedBy	1
trade	trader	rel:isFacilitatedBy	1
trade	trader	rel:isFacilitatedBy	1
occurrence kind	occurrence	rel:isExemplifiedBy	1
occurrence kind	occurrence	rel:isExemplifiedBy	1
occurrence kind	occurrence	rel:isExemplifiedBy	1
offering document	securities offering	rel:isEvidenceFor	1
contract document	written contract	rel:isEvidenceFor	1
transaction confirmation	transaction event	rel:isEvidenceFor	1
contract document	written contract	rel:isEvidenceFor	1
offering document	securities offering	rel:isEvidenceFor	1
transaction confirmation	transaction event	rel:isEvidenceFor	1
offering document	securities offering	rel:isEvidenceFor	1
contract document	written contract	rel:isEvidenceFor	1
transaction confirmation	transaction event	rel:isEvidenceFor	1
public offering	prospectus	rel:isEvidencedBy	1
public record	legal document	rel:isEvidencedBy	1
written contract	contract document	rel:isEvidencedBy	1
private offering	private placement memorandum	rel:isEvidencedBy	1
securities offering	offering document	rel:isEvidencedBy	1
transaction event	transaction confirmation	rel:isEvidencedBy	1
public offering	prospectus	rel:isEvidencedBy	1
private offering	private placement memorandum	rel:isEvidencedBy	1
transaction event	transaction confirmation	rel:isEvidencedBy	1
securities offering	offering document	rel:isEvidencedBy	1
written contract	contract document	rel:isEvidencedBy	1
public offering	prospectus	rel:isEvidencedBy	1
public record	legal document	rel:isEvidencedBy	1
written contract	contract document	rel:isEvidencedBy	1
private offering	private placement memorandum	rel:isEvidencedBy	1
securities offering	offering document	rel:isEvidencedBy	1
transaction event	transaction confirmation	rel:isEvidencedBy	1
ratio value	ratio expression	rel:isEvaluatedBy	1
quantity value	expression	rel:isEvaluatedBy	1
ratio value	ratio expression	rel:isEvaluatedBy	1
quantity value	expression	rel:isEvaluatedBy	1
ratio value	ratio expression	rel:isEvaluatedBy	1
quantity value	expression	rel:isEvaluatedBy	1
shareholding	shareholder	rel:isEquityHeldBy	1
voting shareholding	voting shareholder	rel:isEquityHeldBy	1
investment equity	investor	rel:isEquityHeldBy	1
voting shareholding	voting shareholder	rel:isEquityHeldBy	1
investment equity	investor	rel:isEquityHeldBy	1
shareholding	shareholder	rel:isEquityHeldBy	1
shareholding	shareholder	rel:isEquityHeldBy	1
voting shareholding	voting shareholder	rel:isEquityHeldBy	1
investment equity	investor	rel:isEquityHeldBy	1
trade	contract	rel:isEmbodiedIn	1
loan product	loan contract	rel:isEmbodiedIn	1
mortgage product	mortgage loan contract	rel:isEmbodiedIn	1
trade	contract	rel:isEmbodiedIn	1
trade	contract	rel:isEmbodiedIn	1
loan product	loan contract	rel:isEmbodiedIn	1
mortgage product	mortgage loan contract	rel:isEmbodiedIn	1
formal organization	country	rel:isDomiciledIn	1
corporation	country	rel:isDomiciledIn	1
formal organization	country	rel:isDomiciledIn	1
corporation	country	rel:isDomiciledIn	1
formal organization	country	rel:isDomiciledIn	1
corporation	country	rel:isDomiciledIn	1
rights issue	subscription right	rel:isDistributionOf	1
rights issue	subscription right	rel:isDistributionOf	1
credit score	credit score model	rel:isDerivedFrom	1
derived quantity	base quantity	rel:isDerivedFrom	1
credit score number	credit score model	rel:isDerivedFrom	1
derived unit	base unit	rel:isDerivedFrom	1
derived quantity	base quantity	rel:isDerivedFrom	1
derived unit	base unit	rel:isDerivedFrom	1
credit score	credit score model	rel:isDerivedFrom	1
derived quantity	base quantity	rel:isDerivedFrom	1
credit score number	credit score model	rel:isDerivedFrom	1
derived unit	base unit	rel:isDerivedFrom	1
define pool characteristics	not yet issued non agency mortgage pool	rel:isDefiningOf	1
define mortgage pool	not yet issued agency mortgage pool	rel:isDefiningOf	1
define pool characteristics	not yet issued non agency mortgage pool	rel:isDefiningOf	1
define mortgage pool	not yet issued agency mortgage pool	rel:isDefiningOf	1
multi dimensional property	coherent system of units	rel:isDefinedUnder	1
multi dimensional property	coherent system of units	rel:isDefinedUnder	1
native yield calculation method	tradable debt instrument	rel:isDefaultMethodFor	1
native yield calculation method	tradable debt instrument	rel:isDefaultMethodFor	1
equivalent yield calculation method	bond market	rel:isDefaultIn	1
equivalent yield calculation method	bond market	rel:isDefaultIn	1
issuance crediting participant	securities underwriting issuance process	rel:isCreditingParticipant	1
issuance crediting participant	securities underwriting issuance process	rel:isCreditingParticipant	1
asset pool creation process	securitized debt pool	rel:isCreationOf	1
retail asset pool creation process	pool of individual debts	rel:isCreationOf	1
asset pool creation process	securitized debt pool	rel:isCreationOf	1
retail asset pool creation process	pool of individual debts	rel:isCreationOf	1
conversion action	security	rel:isConversionTo	1
conversion action	security	rel:isConversionTo	1
conversion action	security	rel:isConversionFrom	1
conversion action	security	rel:isConversionFrom	1
controlling party	control	rel:isControllingPartyInRole	1
controlling party	control	rel:isControllingPartyInRole	1
controlling party	control	rel:isControllingPartyInRole	1
formally constituted organization	entity controlling party	rel:isControlledToSomeDegreeBy	1
formally constituted organization	entity controlling party	rel:isControlledToSomeDegreeBy	1
formally constituted organization	entity controlling party	rel:isControlledToSomeDegreeBy	1
controlled thing	control	rel:isControlledThingInRole	1
controlled thing	control	rel:isControlledThingInRole	1
controlled thing	control	rel:isControlledThingInRole	1
autonomous agent	law	rel:isConstrainedBy	1
autonomous agent	law	rel:isConstrainedBy	1
autonomous agent	law	rel:isConstrainedBy	1
corporation	instrument of incorporation	rel:isConstitutedBy	1
corporation	constitution	rel:isConstitutedBy	1
corporation	instrument of incorporation	rel:isConstitutedBy	1
corporation	constitution	rel:isConstitutedBy	1
corporation	instrument of incorporation	rel:isConstitutedBy	1
corporation	constitution	rel:isConstitutedBy	1
establishment	enterprise	rel:isConstituentOf	1
exchange specific securities registry entry	exchange specific securities registry	rel:isConstituentOf	1
loan pool constituent	loan pool	rel:isConstituentOf	1
national securities identifying number registry entry	national securities identifying number registry	rel:isConstituentOf	1
establishment	enterprise	rel:isConstituentOf	1
exchange specific securities registry entry	exchange specific securities registry	rel:isConstituentOf	1
national securities identifying number registry entry	national securities identifying number registry	rel:isConstituentOf	1
establishment	enterprise	rel:isConstituentOf	1
exchange specific securities registry entry	exchange specific securities registry	rel:isConstituentOf	1
loan pool constituent	loan pool	rel:isConstituentOf	1
national securities identifying number registry entry	national securities identifying number registry	rel:isConstituentOf	1
power of attorney	natural person	rel:isConferredOn	1
conferred social construct	autonomous agent	rel:isConferredOn	1
legal construct	autonomous agent	rel:isConferredOn	1
legal construct	autonomous agent	rel:isConferredOn	1
power of attorney	natural person	rel:isConferredOn	1
power of attorney	natural person	rel:isConferredOn	1
conferred social construct	autonomous agent	rel:isConferredOn	1
legal construct	autonomous agent	rel:isConferredOn	1
authority	autonomous agent	rel:isConferredBySomeAutonomousAgent	1
authority	autonomous agent	rel:isConferredBySomeAutonomousAgent	1
payment obligation	contract	rel:isConferredBy	1
corporate officer capacity	company law	rel:isConferredBy	1
constitutional right	constitution	rel:isConferredBy	1
court appointed control	court of law	rel:isConferredBy	1
constitutional contractual control	organization covering agreement	rel:isConferredBy	1
issued debt	debt instrument	rel:isConferredBy	1
contractual economic commitment	contractual economic agreement	rel:isConferredBy	1
contractually conferred commitment	contractual agreement	rel:isConferredBy	1
shareholder precedence right	articles of incorporation	rel:isConferredBy	1
economic commitment	economic agreement	rel:isConferredBy	1
voting right	articles of incorporation	rel:isConferredBy	1
contractual control	contract	rel:isConferredBy	1
publicly issued debt	tradable debt instrument	rel:isConferredBy	1
legal right	statute law	rel:isConferredBy	1
constitutional contractual control	organization covering agreement	rel:isConferredBy	1
publicly issued debt	tradable debt instrument	rel:isConferredBy	1
issued debt	debt instrument	rel:isConferredBy	1
contractual control	contract	rel:isConferredBy	1
court appointed control	court of law	rel:isConferredBy	1
corporate officer capacity	company law	rel:isConferredBy	1
payment obligation	contract	rel:isConferredBy	1
payment obligation	contract	rel:isConferredBy	1
corporate officer capacity	company law	rel:isConferredBy	1
constitutional right	constitution	rel:isConferredBy	1
court appointed control	court of law	rel:isConferredBy	1
constitutional contractual control	organization covering agreement	rel:isConferredBy	1
issued debt	debt instrument	rel:isConferredBy	1
contractual economic commitment	contractual economic agreement	rel:isConferredBy	1
contractually conferred commitment	contractual agreement	rel:isConferredBy	1
shareholder precedence right	articles of incorporation	rel:isConferredBy	1
economic commitment	economic agreement	rel:isConferredBy	1
voting right	articles of incorporation	rel:isConferredBy	1
contractual control	contract	rel:isConferredBy	1
publicly issued debt	tradable debt instrument	rel:isConferredBy	1
legal right	statute law	rel:isConferredBy	1
issuance program	offer issue	rel:isCollectionOf	1
issuance program	offer issue	rel:isCollectionOf	1
credit agreement	collateral	rel:isCollateralizedBy	1
credit agreement	collateral	rel:isCollateralizedBy	1
credit agreement	collateral	rel:isCollateralizedBy	1
credit risk assessment	underwriting automation	rel:isClassifiedBy	1
security agreement	lender lien position	rel:isClassifiedBy	1
credit report	credit report category	rel:isClassifiedBy	1
real estate	construction type	rel:isClassifiedBy	1
real estate	dwelling capacity	rel:isClassifiedBy	1
real estate	manufactured home legal classification	rel:isClassifiedBy	1
public record	public record category	rel:isClassifiedBy	1
hmda covered loan contract	how submitted	rel:isClassifiedBy	1
formally constituted organization	industry sector classifier	rel:isClassifiedBy	1
contact information	contact purpose	rel:isClassifiedBy	1
enterprise	industry sector classifier	rel:isClassifiedBy	1
financial instrument	financial instrument classifier	rel:isClassifiedBy	1
financial instrument	industry sector classifier	rel:isClassifiedBy	1
loan contract	lender lien position	rel:isClassifiedBy	1
loan contract	loan market category	rel:isClassifiedBy	1
formally constituted organization	industry sector classifier	rel:isClassifiedBy	1
financial instrument	financial instrument classifier	rel:isClassifiedBy	1
financial instrument	industry sector classifier	rel:isClassifiedBy	1
enterprise	industry sector classifier	rel:isClassifiedBy	1
credit risk assessment	underwriting automation	rel:isClassifiedBy	1
security agreement	lender lien position	rel:isClassifiedBy	1
credit report	credit report category	rel:isClassifiedBy	1
real estate	construction type	rel:isClassifiedBy	1
real estate	dwelling capacity	rel:isClassifiedBy	1
real estate	manufactured home legal classification	rel:isClassifiedBy	1
public record	public record category	rel:isClassifiedBy	1
hmda covered loan contract	how submitted	rel:isClassifiedBy	1
formally constituted organization	industry sector classifier	rel:isClassifiedBy	1
contact information	contact purpose	rel:isClassifiedBy	1
enterprise	industry sector classifier	rel:isClassifiedBy	1
financial instrument	financial instrument classifier	rel:isClassifiedBy	1
financial instrument	industry sector classifier	rel:isClassifiedBy	1
loan contract	lender lien position	rel:isClassifiedBy	1
loan contract	loan market category	rel:isClassifiedBy	1
trade	trade lifecycle	rel:isCharacterizedBy	1
exchange specific securities registry	exchange specific security identification scheme	rel:isCharacterizedBy	1
merchant	commerce	rel:isCharacterizedBy	1
business	commercial activity	rel:isCharacterizedBy	1
national securities identifying number registry	national security identification scheme	rel:isCharacterizedBy	1
product	catalog	rel:isCharacterizedBy	1
exchange specific securities registry	exchange specific security identification scheme	rel:isCharacterizedBy	1
merchant	commerce	rel:isCharacterizedBy	1
product	catalog	rel:isCharacterizedBy	1
national securities identifying number registry	national security identification scheme	rel:isCharacterizedBy	1
business	commercial activity	rel:isCharacterizedBy	1
trade	trade lifecycle	rel:isCharacterizedBy	1
trade	trade lifecycle	rel:isCharacterizedBy	1
exchange specific securities registry	exchange specific security identification scheme	rel:isCharacterizedBy	1
merchant	commerce	rel:isCharacterizedBy	1
business	commercial activity	rel:isCharacterizedBy	1
national securities identifying number registry	national security identification scheme	rel:isCharacterizedBy	1
product	catalog	rel:isCharacterizedBy	1
legal capacity	autonomous agent	rel:isCapacityOf	1
legal capacity	autonomous agent	rel:isCapacityOf	1
legal capacity	autonomous agent	rel:isCapacityOf	1
net asset value calculation method	currency	rel:isCalculatedIn	1
net asset value calculation method	currency	rel:isCalculatedIn	1
stockholders rights instrument holder	security holder	rel:isByVirtueOfBeing	1
allotment right holder	security holder	rel:isByVirtueOfBeing	1
subscription right holder	security holder	rel:isByVirtueOfBeing	1
stockholders rights instrument holder	security holder	rel:isByVirtueOfBeing	1
allotment right holder	security holder	rel:isByVirtueOfBeing	1
subscription right holder	security holder	rel:isByVirtueOfBeing	1
property buyer	property purchase and sale	rel:isBuyer	1
property buyer	property purchase and sale	rel:isBuyer	1
bond counsel	debt underwriting issuance process	rel:isBondCounsel	1
bond counsel	debt underwriting issuance process	rel:isBondCounsel	1
yield spread	yield	rel:isBetween	1
share price spread	share price	rel:isBetween	1
comparison	numerical parameter	rel:isBetween	1
algo debt credit spread	investment credit rating	rel:isBetween	1
price spread	monetary price	rel:isBetween	1
yield spread	yield	rel:isBetween	1
share price spread	share price	rel:isBetween	1
comparison	numerical parameter	rel:isBetween	1
algo debt credit spread	investment credit rating	rel:isBetween	1
price spread	monetary price	rel:isBetween	1
investment based de facto control	investment equity	rel:isBasedOnInvestmentEquity	1
investment based de facto control	investment equity	rel:isBasedOnInvestmentEquity	1
investment based de facto control	investment equity	rel:isBasedOnInvestmentEquity	1
credit risk assessment	automated underwriting system	rel:isBasedOn	1
all borrowers monthly income	borrower monthly income	rel:isBasedOn	1
equity reference index	basket of equities	rel:isBasedOn	1
floating interest rate	rate	rel:isBasedOn	1
credit index	basket of credit risks	rel:isBasedOn	1
index linked security	market rate	rel:isBasedOn	1
floating interest rate	rate	rel:isBasedOn	1
credit risk assessment	automated underwriting system	rel:isBasedOn	1
all borrowers monthly income	borrower monthly income	rel:isBasedOn	1
equity reference index	basket of equities	rel:isBasedOn	1
floating interest rate	rate	rel:isBasedOn	1
credit index	basket of credit risks	rel:isBasedOn	1
index linked security	market rate	rel:isBasedOn	1
balance	account	rel:isBalanceOf	1
account payable balance	account payable	rel:isBalanceOf	1
account receivable balance	account receivable	rel:isBalanceOf	1
balance	account	rel:isBalanceOf	1
account payable balance	account payable	rel:isBalanceOf	1
account receivable balance	account receivable	rel:isBalanceOf	1
assess pool suitability for issuance	in assembly mortgage pool	rel:isAssessmentOf	1
classify mortgage	mortgage loan	rel:isAssessmentOf	1
assess pool suitability for issuance	in assembly mortgage pool	rel:isAssessmentOf	1
classify mortgage	mortgage loan	rel:isAssessmentOf	1
autonomous agent	autonomous agent	rel:isAppointedBy	1
autonomous agent	autonomous agent	rel:isAppointedBy	1
autonomous agent	autonomous agent	rel:isAppointedBy	1
purposive amount	quantified resource	rel:isApplicationOf	1
purposive amount	quantified resource	rel:isApplicationOf	1
debt issuance program	debt offer issue	rel:isANumberOf	1
bond issuance program	bond offer issue	rel:isANumberOf	1
debt issuance program	debt offer issue	rel:isANumberOf	1
bond issuance program	bond offer issue	rel:isANumberOf	1
material amount	continuous physical stuff	rel:isAmountOf	1
material amount	continuous physical stuff	rel:isAmountOf	1
amortization	debt finance	rel:isAmortizationOf	1
amortization	debt	rel:isAmortizationOf	1
amortization	debt	rel:isAmortizationOf	1
amortization	debt finance	rel:isAmortizationOf	1
amortization	debt	rel:isAmortizationOf	1
tranched mbs deal	private label mbs deal	rel:isAlso.1	1
tranched mbs deal	private label mbs deal	rel:isAlso.1	1
pass through mbs deal	agency mbs deal	rel:isAlso	1
pass through mbs deal	agency mbs deal	rel:isAlso	1
instrument aggregate loan analytic	loan pool analytic	rel:isAggregateOf	1
instrument aggregate loan analytic	loan pool analytic	rel:isAggregateOf	1
issuance agent	securities underwriting issuance process	rel:isAgentIn	1
issuance agent	securities underwriting issuance process	rel:isAgentIn	1
county court judgment	legal person	rel:isAgainst	1
legal proceeding	legal person	rel:isAgainst	1
county court judgment	legal person	rel:isAgainst	1
legal proceeding	legal person	rel:isAgainst	1
collateral dated facts	loan collateral	rel:isAboutLoanCollateral	1
collateral dated facts	loan collateral	rel:isAboutLoanCollateral	1
corporate loan borrower assessment information	corporate borrower	rel:isAbout.2	1
loan application borrower assessment information	loan borrower	rel:isAbout.2	1
personal loan borrower assessment information	personal loan borrower	rel:isAbout.2	1
corporate loan borrower assessment information	corporate borrower	rel:isAbout.2	1
loan application borrower assessment information	loan borrower	rel:isAbout.2	1
personal loan borrower assessment information	personal loan borrower	rel:isAbout.2	1
loan application borrower assessment information	loan application	rel:isAbout.1	1
mortgage loan borrower assessment information	mortgage loan application	rel:isAbout.1	1
loan application borrower assessment information	loan application	rel:isAbout.1	1
mortgage loan borrower assessment information	mortgage loan application	rel:isAbout.1	1
loan interest rate	loan drawdown	rel:isAbout	1
delinquency borrower facts	delinquent loan	rel:isAbout	1
mtn registration	mtn offer program	rel:isAbout	1
loan product representations	loan product	rel:isAbout	1
borrower ongoing dated facts	disbursed loan	rel:isAbout	1
trading status message	security	rel:isAbout	1
trading status message	security trading status	rel:isAbout	1
loan interest rate	loan drawdown	rel:isAbout	1
delinquency borrower facts	delinquent loan	rel:isAbout	1
mtn registration	mtn offer program	rel:isAbout	1
loan product representations	loan product	rel:isAbout	1
borrower ongoing dated facts	disbursed loan	rel:isAbout	1
trading status message	security	rel:isAbout	1
trading status message	security trading status	rel:isAbout	1
traded options counterparty	trading participant	rel:isA.1	1
traded options counterparty	trading participant	rel:isA.1	1
traded option principal	trading participant	rel:isA	1
traded option principal	trading participant	rel:isA	1
internal rate of return	timed percentage	rel:irrHasValue	1
internal rate of return	timed percentage	rel:irrHasValue	1
payment service	payment obligation	rel:involves	1
business agent context	business agent	rel:involves	1
system of quantities	derived quantity	rel:involves	1
economic news release	economic indicator	rel:involves	1
payment event	payment	rel:involves	1
entity ownership context	entity owner	rel:involves	1
capability	facility	rel:involves	1
economic news release	economic indicator	rel:involves	1
capability	facility	rel:involves	1
entity ownership context	entity owner	rel:involves	1
payment service	payment obligation	rel:involves	1
payment event	payment	rel:involves	1
system of quantities	derived quantity	rel:involves	1
payment service	payment obligation	rel:involves	1
business agent context	business agent	rel:involves	1
system of quantities	derived quantity	rel:involves	1
economic news release	economic indicator	rel:involves	1
payment event	payment	rel:involves	1
entity ownership context	entity owner	rel:involves	1
capability	facility	rel:involves	1
otc master agreement right to termination following default event	credit event	rel:invokedInEventOf.1	1
otc master agreement right to termination following default event	credit event	rel:invokedInEventOf.1	1
otc master agreement right to termination following termination event	otc master agreement termination event	rel:invokedInEventOf	1
otc master agreement right to termination following termination event	otc master agreement termination event	rel:invokedInEventOf	1
investment capital	capital	rel:investmentCapitalIsApplicationOf	1
investment capital	capital	rel:investmentCapitalIsApplicationOf	1
investment capital	investment purpose	rel:investmentCapitalHasPurpose	1
investment capital	investment purpose	rel:investmentCapitalHasPurpose	1
price interpolation specification	traded security published price	rel:interpolatedBetween	1
price interpolation specification	traded security published price	rel:interpolatedBetween	1
non tradable debt interest terms	percentage value	rel:interestRate	1
treasury bill interest rate value	percentage value	rel:interestRate	1
non tradable debt interest terms	percentage value	rel:interestRate	1
treasury bill interest rate value	percentage value	rel:interestRate	1
debt security interest payment terms	frequency	rel:interestPaymentFrequency	1
debt security interest payment terms	frequency	rel:interestPaymentFrequency	1
debt security interest payment terms	day month value	rel:interestPaymentDayAndMonth	1
debt security interest payment terms	day month value	rel:interestPaymentDayAndMonth	1
fixed interest expression	percentage value	rel:interestAmount	1
fixed interest expression	percentage value	rel:interestAmount	1
option strip contract	duration description in calendar temporal unit	rel:interestAccrualDateOffset	1
option strip contract	duration description in calendar temporal unit	rel:interestAccrualDateOffset	1
special purpose vehicle	date	rel:intendedLiquidationDate	1
funds spv	date	rel:intendedLiquidationDate	1
special purpose vehicle	date	rel:intendedLiquidationDate	1
funds spv	date	rel:intendedLiquidationDate	1
contingent obligation	beneficiary	rel:inRespectOf	1
contingent obligation	beneficiary	rel:inRespectOf	1
loan maturity	the present	rel:inRelationTo	1
loan maturity	the present	rel:inRelationTo	1
cds fee leg stream	percentage value	rel:initialPoints	1
cds fee leg stream	percentage value	rel:initialPoints	1
cds fee leg stream	monetary amount	rel:initialPayment	1
cds fee leg stream	monetary amount	rel:initialPayment	1
fund subscription terms	fund processing form	rel:initialApplicationForm	1
fund subscription terms	fund processing form	rel:initialApplicationForm	1
information	information	rel:informationFlow	1
information	information	rel:informationFlow	1
loan snapshot or status	date	rel:informationDate.1	1
loan snapshot or status	date	rel:informationDate.1	1
loan prepayment status	date	rel:informationDate	1
loan prepayment status	date	rel:informationDate	1
industry model convention	industry association	rel:industryModelConventionDefinedBy	1
industry model convention	industry association	rel:industryModelConventionDefinedBy	1
in default loan	loan default proceeding status	rel:inDefaultLoanIncludes	1
in default loan	loan default proceeding status	rel:inDefaultLoanIncludes	1
fund portfolio	fee payable	rel:incursTransactionFee	1
fund portfolio	fee payable	rel:incursTransactionFee	1
fund unit	funds tax	rel:incursTax.1	1
fund unit	funds tax	rel:incursTax.1	1
fund investor	funds tax	rel:incursTax	1
fund investor	funds tax	rel:incursTax	1
fund unit	fee payable	rel:incursFees.1	1
fund unit	fee payable	rel:incursFees.1	1
fund investor	fee payable	rel:incursFees	1
fund investor	fee payable	rel:incursFees	1
fund portfolio	funds tax	rel:incurs	1
fund portfolio	funds tax	rel:incurs	1
contingent obligation	contractually capable entity	rel:incurredBy	1
contingent obligation	contractually capable entity	rel:incurredBy	1
appreciation	economic value	rel:increaseIn	1
appreciation	economic value	rel:increaseIn	1
body of law	law	rel:incorporatesSome	1
body of law	law	rel:incorporatesSome	1
statutory authority	statute law	rel:incorporatedUnder	1
statutory authority	statute law	rel:incorporatedUnder	1
loan application borrower assessment information	income verification method selection	rel:incomeVerificationMethod	1
personal loan borrower assessment information	income verification method selection	rel:incomeVerificationMethod	1
loan application borrower assessment information	income verification method selection	rel:incomeVerificationMethod	1
personal loan borrower assessment information	income verification method selection	rel:incomeVerificationMethod	1
security	country	rel:incomeSourceCountry	1
security	country	rel:incomeSourceCountry	1
registered security issuance process	registration	rel:includesStep	1
registered security issuance process	registration	rel:includesStep	1
fixed strike terms	strike price specification	rel:includesSpecificationTerm	1
interest rate option strike terms set	percentage strike price specification	rel:includesSpecificationTerm	1
fixed strike terms	strike price specification	rel:includesSpecificationTerm	1
interest rate option strike terms set	percentage strike price specification	rel:includesSpecificationTerm	1
share option strike terms set	absolute price strike specification	rel:includesSpecification.1	1
share option strike terms set	absolute price strike specification	rel:includesSpecification.1	1
equity index option strike terms set	percentage strike price specification	rel:includesSpecification	1
equity index option strike terms set	percentage strike price specification	rel:includesSpecification	1
preferred coupon payment term set	share coupon schedule	rel:includesScheduleTerm	1
preferred coupon payment term set	share coupon schedule	rel:includesScheduleTerm	1
debt bermudan call exercise type	call schedule	rel:includesSchedule	1
debt bermudan call exercise type	call schedule	rel:includesSchedule	1
standardized options terms	option barrier feature terms	rel:includesFeature	1
standardized options terms	option barrier feature terms	rel:includesFeature	1
tranched offering memorandum	individual tranche definitions	rel:includesDetailsAbout.1	1
tranched offering memorandum	individual tranche definitions	rel:includesDetailsAbout.1	1
tranched offering memorandum	tranche structure and termsheet	rel:includesDetailsAbout	1
pass through offering memorandum	pass through mbs final termsheet	rel:includesDetailsAbout	1
tranched offering memorandum	tranche structure and termsheet	rel:includesDetailsAbout	1
pass through offering memorandum	pass through mbs final termsheet	rel:includesDetailsAbout	1
zero coupon and oid bond call terms set	zero coupon bond call	rel:includesBasisForEachDate	1
zero coupon and oid bond call terms set	zero coupon bond call	rel:includesBasisForEachDate	1
analytics calculation model	formula	rel:includes	1
loan application borrower assessment information	personal assessment facts at approval	rel:includes	1
sinking fund amortization terms set	redemption schedule	rel:includes	1
personal dated facts	arrears payment history	rel:includes	1
loan pool prepayment model	loan prepayment formula	rel:includes	1
portfolio investment strategy	fund portfolio investment limitations	rel:includes	1
mandatory sinking fund terms set	mandatory sinking fund schedule	rel:includes	1
borrower ongoing dated facts	borrower ongoing dated facts	rel:includes	1
analytics calculation model	formula	rel:includes	1
loan application borrower assessment information	personal assessment facts at approval	rel:includes	1
